customer_id,age,gender,province,district,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,monthly_bill_npr,recharge_segment,churn
NP-CUST-02094,32,Female,Madhesh,Bara,Semi-Urban,Prepaid,960,119,5,1.58,19.3,6,200,3,-86,3.59,8.6,3,8,1,0,0,0,8.8,15.1,1,0,Medium,0
NP-CUST-02095,24,Female,Sudurpashchim,Kanchanpur,Urban,Prepaid,150,155,8,13.0,22.3,4,200,1,-60,1.78,17.9,0,0,1,1,0,0,-5.9,-15.9,1,0,Medium,0
NP-CUST-02096,19,Female,Madhesh,Parsa,Semi-Urban,Prepaid,1560,3,1,3.0,29.4,8,10,4,-81,2.26,2.7,0,0,1,0,0,0,-24.9,3.8,4,0,Low,1
NP-CUST-02097,51,Male,Koshi,Sunsari,Urban,Prepaid,1890,82,8,5.2,8.6,3,150,2,-71,1.93,24.1,0,0,1,0,1,0,3.0,4.1,0,0,Medium,0
NP-CUST-02098,31,Male,Bagmati,Dolakha,Rural,Prepaid,210,16,7,0.79,23.0,1,50,9,-84,2.73,11.9,1,17,0,0,1,0,-30.5,10.6,5,0,Low,0
NP-CUST-02099,28,Female,Koshi,Ilam,Semi-Urban,Prepaid,330,323,8,3.34,13.3,1,500,3,-101,4.66,13.2,1,31,1,0,0,0,7.7,11.8,4,0,High,0
NP-CUST-02100,21,Female,Madhesh,Rautahat,Semi-Urban,Prepaid,240,52,6,3.45,27.6,3,50,9,-94,5.03,8.0,2,27,1,1,0,0,38.4,18.3,2,0,Low,0
NP-CUST-02101,43,Male,Lumbini,Dang,Semi-Urban,Prepaid,150,94,6,6.42,11.8,18,150,9,-63,0.57,19.4,0,0,1,0,0,0,25.4,-14.4,1,0,Medium,0
NP-CUST-02102,42,Male,Koshi,Taplejung,Rural,Prepaid,240,114,4,2.18,10.7,1,100,5,-83,2.77,2.3,0,0,0,1,0,0,-19.6,7.6,5,0,Low,0
NP-CUST-02103,40,Male,Lumbini,Dang,Semi-Urban,Prepaid,1020,121,8,2.73,8.2,17,200,9,-64,0.1,11.3,0,0,1,0,0,0,-7.3,19.6,3,0,Medium,0
NP-CUST-02104,31,Female,Sudurpashchim,Dadeldhura,Rural,Prepaid,720,64,2,2.06,14.7,5,100,4,-92,3.91,3.5,2,16,1,1,0,0,-7.7,-27.7,4,0,Low,1
NP-CUST-02105,40,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,510,194,7,0.73,20.5,1,200,3,-91,4.69,19.6,1,29,1,1,0,0,1.1,-6.3,1,0,Medium,0
NP-CUST-02106,24,Male,Lumbini,Rolpa,Rural,Prepaid,750,34,1,3.55,34.4,28,50,1,-102,6.54,1.6,2,36,1,0,0,0,6.4,6.0,4,0,Low,1
NP-CUST-02107,34,Male,Lumbini,Kapilvastu,Rural,Prepaid,30,393,4,2.69,17.9,20,300,2,-72,3.37,1.6,0,0,0,1,1,0,32.3,21.3,0,0,Medium,0
NP-CUST-02108,31,Female,Sudurpashchim,Bajhang,Rural,Postpaid,630,247,6,2.49,37.7,0,0,0,-104,7.92,8.6,2,11,0,1,0,0,4.0,0.9,6,500,Postpaid,1
NP-CUST-02109,35,Male,Madhesh,Saptari,Semi-Urban,Prepaid,570,187,7,4.29,10.7,0,150,2,-80,3.15,10.7,1,22,1,1,0,0,1.4,21.0,4,0,Medium,0
NP-CUST-02110,18,Female,Koshi,Jhapa,Urban,Prepaid,240,284,5,6.65,44.7,0,200,8,-89,3.35,33.6,0,0,1,1,0,0,-0.8,-11.6,3,0,Medium,0
NP-CUST-02111,51,Male,Bagmati,Dolakha,Rural,Prepaid,660,402,8,0.85,13.2,2,300,5,-94,4.24,1.7,2,15,0,1,1,0,1.6,24.4,4,0,Medium,0
NP-CUST-02112,48,Female,Bagmati,Dolakha,Rural,Prepaid,360,550,5,2.77,0.0,0,1000,4,-86,4.66,2.0,1,23,0,1,0,0,-1.7,20.1,3,0,High,0
NP-CUST-02113,20,Female,Madhesh,Parsa,Semi-Urban,Prepaid,1170,47,2,10.61,28.2,4,50,11,-79,5.31,9.6,4,26,1,1,0,0,12.2,-1.9,2,0,Low,0
NP-CUST-02114,38,Male,Gandaki,Manang,Rural,Prepaid,300,60,3,2.28,0.0,1,100,7,-106,7.13,0.9,1,20,1,0,0,0,10.3,5.0,5,0,Low,0
NP-CUST-02115,18,Male,Koshi,Jhapa,Urban,Prepaid,690,130,3,9.58,19.3,23,100,4,-87,2.59,18.4,2,18,0,1,0,0,11.1,6.7,3,0,Low,1
NP-CUST-02116,33,Female,Sudurpashchim,Bajhang,Rural,Prepaid,300,85,5,4.27,37.6,4,100,4,-94,6.12,2.6,0,0,1,1,0,0,-0.1,-1.8,6,0,Low,0
NP-CUST-02117,18,Female,Madhesh,Saptari,Semi-Urban,Prepaid,30,134,2,3.06,41.4,0,150,7,-91,6.13,7.4,2,24,1,1,0,0,16.2,0.2,6,0,Medium,0
NP-CUST-02118,29,Female,Koshi,Taplejung,Rural,Prepaid,750,434,5,3.61,35.5,4,1000,7,-90,5.13,6.1,2,13,1,0,0,0,1.9,-2.3,2,0,High,0
NP-CUST-02119,27,Male,Koshi,Bhojpur,Rural,Prepaid,120,550,4,1.06,14.8,3,1000,6,-91,4.9,6.3,0,0,1,1,0,0,-0.3,5.6,2,0,High,0
NP-CUST-02120,44,Female,Madhesh,Bara,Semi-Urban,Prepaid,210,198,6,2.29,8.9,9,150,7,-89,3.87,21.8,2,27,1,1,0,0,-29.3,-0.9,6,0,Medium,1
NP-CUST-02121,49,Female,Madhesh,Rautahat,Semi-Urban,Prepaid,240,291,4,1.22,12.0,8,200,9,-86,3.25,15.2,0,0,1,1,0,0,20.3,-11.9,2,0,Medium,0
NP-CUST-02122,49,Male,Koshi,Ilam,Semi-Urban,Prepaid,900,200,4,1.57,7.0,4,300,4,-96,6.2,1.4,1,16,1,0,1,0,12.7,11.6,5,0,Medium,0
NP-CUST-02123,44,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,930,141,5,1.93,0.4,0,300,7,-89,3.74,4.0,0,0,1,0,0,0,5.2,13.6,1,0,Medium,0
NP-CUST-02124,33,Female,Madhesh,Parsa,Semi-Urban,Prepaid,2670,45,1,5.76,25.3,6,50,10,-80,3.54,4.3,1,30,1,1,1,0,-3.9,-24.1,2,0,Low,0
NP-CUST-02125,36,Male,Bagmati,Sindhuli,Rural,Prepaid,30,153,8,0.83,26.3,12,150,6,-106,6.55,7.2,0,0,1,1,0,0,3.3,-16.9,6,0,Medium,1
NP-CUST-02126,36,Male,Bagmati,Kavre,Semi-Urban,Postpaid,210,437,4,4.46,15.7,0,0,0,-96,6.7,19.9,3,19,1,1,0,0,31.9,-6.2,4,800,Postpaid,0
NP-CUST-02127,20,Female,Madhesh,Bara,Semi-Urban,Prepaid,210,224,2,1.55,13.5,3,300,5,-64,0.23,3.0,0,0,1,1,0,0,14.2,-11.6,2,0,Medium,0
NP-CUST-02128,43,Female,Madhesh,Bara,Semi-Urban,Prepaid,1320,139,7,3.16,36.7,3,100,5,-92,5.01,14.5,5,33,1,1,0,0,31.8,-6.3,2,0,Low,0
NP-CUST-02129,39,Female,Koshi,Taplejung,Rural,Prepaid,570,107,7,2.84,20.3,12,100,2,-84,4.29,3.8,0,0,1,1,0,0,-18.0,1.3,7,0,Low,1
NP-CUST-02130,39,Female,Koshi,Jhapa,Urban,Prepaid,330,550,4,8.39,23.1,6,500,3,-61,1.35,14.9,0,0,1,1,0,0,-19.6,-7.2,6,0,High,1
NP-CUST-02131,18,Male,Madhesh,Dhanusha,Semi-Urban,Prepaid,990,498,6,4.25,14.8,11,500,9,-72,2.69,5.1,0,0,1,1,0,0,17.9,22.3,1,0,High,0
NP-CUST-02132,37,Female,Lumbini,Rolpa,Rural,Prepaid,60,276,4,1.39,26.6,10,300,6,-76,2.66,3.0,0,0,0,1,0,0,-0.5,-8.9,1,0,Medium,0
NP-CUST-02133,42,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,90,106,6,1.53,31.8,2,200,3,-88,4.53,4.4,0,0,1,0,0,0,-18.8,-24.8,6,0,Medium,1
NP-CUST-02134,32,Female,Sudurpashchim,Kailali,Semi-Urban,Prepaid,960,90,2,0.45,15.4,3,100,1,-59,0.1,5.5,0,0,1,1,0,0,-1.8,-12.5,3,0,Low,0
NP-CUST-02135,27,Male,Bagmati,Lalitpur,Urban,Prepaid,330,68,9,9.88,27.6,6,100,3,-70,1.35,20.8,0,0,1,1,0,1,-31.4,-13.8,7,0,Low,1
NP-CUST-02136,18,Male,Bagmati,Sindhuli,Rural,Prepaid,210,105,6,6.34,20.4,4,150,1,-90,6.24,3.4,1,13,1,0,0,0,-11.0,25.6,6,0,Medium,0
NP-CUST-02137,18,Male,Madhesh,Parsa,Semi-Urban,Prepaid,2790,79,3,4.14,25.6,12,150,7,-59,0.1,6.7,1,24,1,0,0,0,2.9,-16.7,2,0,Medium,0
NP-CUST-02138,34,Male,Lumbini,Dang,Semi-Urban,Prepaid,1170,68,3,1.44,16.0,8,150,6,-73,1.33,11.7,0,0,1,0,0,0,-24.1,23.2,5,0,Medium,0
NP-CUST-02139,30,Male,Lumbini,Banke,Urban,Postpaid,1140,577,3,33.81,19.1,0,0,0,-66,1.72,19.6,0,0,1,1,0,0,33.6,7.8,0,800,Postpaid,0
NP-CUST-02140,30,Female,Karnali,Surkhet,Semi-Urban,Prepaid,1740,78,4,7.43,31.7,10,200,9,-71,1.94,1.1,0,0,0,0,0,0,-2.0,-20.7,3,0,Medium,0
NP-CUST-02141,47,Female,Sudurpashchim,Doti,Rural,Postpaid,510,677,4,0.59,18.2,0,0,0,-91,3.06,5.2,1,32,1,1,0,0,-3.2,7.9,5,800,Postpaid,0
NP-CUST-02142,19,Male,Bagmati,Kathmandu,Urban,Prepaid,2850,48,5,14.16,34.2,8,100,7,-63,0.1,18.9,1,14,0,0,0,0,-3.7,-9.7,2,0,Low,0
NP-CUST-02143,29,Female,Lumbini,Rolpa,Rural,Postpaid,2580,900,8,3.53,28.8,0,0,0,-89,3.44,8.1,0,0,1,1,0,0,-9.6,-13.5,6,1500,Postpaid,0
NP-CUST-02144,49,Female,Lumbini,Banke,Urban,Prepaid,1590,168,9,5.81,14.2,12,200,7,-70,0.56,19.4,0,0,1,1,1,1,3.3,19.2,2,0,Medium,0
NP-CUST-02145,29,Male,Madhesh,Parsa,Semi-Urban,Prepaid,1080,102,4,4.95,28.9,2,100,9,-57,0.1,6.3,0,0,1,1,0,1,1.9,-6.8,0,0,Low,0
NP-CUST-02146,33,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,630,118,5,2.67,22.9,13,100,1,-85,4.63,2.2,2,31,1,1,1,0,-19.3,8.2,5,0,Low,1
NP-CUST-02147,30,Female,Koshi,Morang,Urban,Prepaid,450,31,1,3.9,19.5,8,50,7,-78,1.92,4.8,0,0,0,0,1,1,13.1,3.4,1,0,Low,0
NP-CUST-02148,39,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,450,48,5,4.14,26.0,2,50,4,-69,0.1,16.2,0,0,1,1,1,1,39.8,-2.0,1,0,Low,0
NP-CUST-02149,18,Male,Lumbini,Rupandehi,Urban,Prepaid,600,397,3,2.25,26.0,0,300,2,-69,2.18,9.5,0,0,1,1,0,0,-12.7,4.6,5,0,Medium,0
NP-CUST-02150,30,Female,Koshi,Taplejung,Rural,Prepaid,1410,52,5,2.73,24.3,0,100,8,-105,7.08,8.9,2,25,1,0,0,0,-37.4,0.8,13,0,Low,1
NP-CUST-02151,33,Female,Gandaki,Manang,Rural,Prepaid,900,58,3,4.45,29.9,5,50,4,-104,7.89,3.8,4,31,1,1,1,0,-8.7,-9.2,6,0,Low,1
NP-CUST-02152,22,Female,Koshi,Jhapa,Urban,Prepaid,750,243,11,6.04,31.6,17,200,5,-70,1.73,7.8,0,0,1,1,1,1,-8.4,5.4,6,0,Medium,0
NP-CUST-02153,35,Female,Lumbini,Rupandehi,Urban,Prepaid,1110,47,5,2.64,18.8,6,150,9,-67,4.84,3.9,1,21,1,0,0,1,21.6,-15.3,5,0,Medium,0
NP-CUST-02154,40,Female,Lumbini,Rupandehi,Urban,Prepaid,1140,14,8,21.23,28.4,0,10,2,-79,2.88,5.1,0,0,1,1,0,0,-9.3,12.7,3,0,Low,0
NP-CUST-02155,37,Male,Gandaki,Gorkha,Semi-Urban,Prepaid,1290,88,8,1.55,14.3,2,100,8,-84,3.0,10.1,1,23,1,1,1,0,20.2,19.6,2,0,Low,0
NP-CUST-02156,50,Male,Karnali,Dailekh,Rural,Prepaid,870,24,9,2.75,23.4,3,50,4,-91,5.21,9.6,0,0,1,0,0,0,2.6,-15.4,5,0,Low,0
NP-CUST-02157,28,Female,Koshi,Morang,Urban,Prepaid,360,130,8,3.48,11.9,12,200,5,-79,2.71,22.7,2,16,1,1,1,0,8.9,-11.1,1,0,Medium,1
NP-CUST-02158,37,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,660,114,5,4.8,23.5,5,100,3,-64,0.97,7.4,0,0,1,1,1,0,-17.9,-2.1,4,0,Low,0
NP-CUST-02159,37,Female,Bagmati,Kavre,Semi-Urban,Prepaid,150,28,4,3.17,31.7,3,30,4,-89,4.32,24.9,0,0,1,1,0,0,-22.8,-4.4,6,0,Low,1
NP-CUST-02160,30,Male,Koshi,Sunsari,Urban,Prepaid,1080,24,5,6.79,49.5,2,30,9,-67,2.33,25.6,1,26,1,0,0,0,-0.5,12.6,5,0,Low,0
NP-CUST-02161,43,Female,Bagmati,Dolakha,Rural,Prepaid,450,152,8,2.34,25.9,18,150,1,-82,4.78,4.7,1,26,1,1,0,0,2.7,7.6,1,0,Medium,0
NP-CUST-02162,35,Female,Madhesh,Parsa,Semi-Urban,Prepaid,630,17,2,5.05,31.8,7,10,8,-52,0.1,6.2,0,0,1,1,0,0,4.1,23.1,2,0,Low,0
NP-CUST-02163,20,Male,Bagmati,Kathmandu,Urban,Prepaid,1440,161,2,4.56,16.2,1,300,8,-68,1.99,36.2,1,9,1,0,0,0,14.9,-23.2,8,0,Medium,0
NP-CUST-02164,40,Male,Bagmati,Kavre,Semi-Urban,Prepaid,780,27,4,0.9,13.0,0,50,6,-94,6.33,6.6,0,0,1,0,0,0,5.4,-15.5,3,0,Low,0
NP-CUST-02165,27,Female,Karnali,Dailekh,Rural,Prepaid,1350,155,4,0.81,23.4,1,150,7,-90,5.84,1.9,3,29,1,1,0,0,-5.7,5.2,3,0,Medium,0
NP-CUST-02166,29,Female,Madhesh,Rautahat,Semi-Urban,Postpaid,540,364,3,2.38,24.1,0,0,0,-95,4.22,7.6,1,20,1,1,0,0,-28.8,0.9,8,500,Postpaid,1
NP-CUST-02167,30,Male,Sudurpashchim,Kailali,Semi-Urban,Prepaid,150,44,1,3.57,17.1,0,100,3,-77,3.14,8.6,0,0,1,0,0,0,-7.2,9.8,4,0,Low,0
NP-CUST-02168,39,Male,Bagmati,Dolakha,Rural,Prepaid,390,54,6,6.08,21.5,6,100,6,-92,4.08,7.0,0,0,1,0,0,0,-41.7,-12.5,12,0,Low,1
NP-CUST-02169,43,Female,Madhesh,Parsa,Semi-Urban,Prepaid,720,42,10,5.5,6.7,1,30,6,-83,3.17,4.3,1,21,1,1,0,1,-20.9,-30.6,5,0,Low,1
NP-CUST-02170,30,Male,Bagmati,Sindhuli,Rural,Prepaid,1110,71,9,4.38,18.1,4,200,8,-84,3.94,2.1,0,0,1,0,1,0,-14.6,-23.3,6,0,Medium,0
NP-CUST-02171,30,Male,Bagmati,Dolakha,Rural,Prepaid,540,153,3,3.52,36.6,5,300,4,-86,3.54,2.2,1,12,1,0,0,0,1.7,-29.2,3,0,Medium,0
NP-CUST-02172,18,Male,Madhesh,Saptari,Semi-Urban,Prepaid,480,19,0,0.9,39.7,5,10,8,-75,2.41,7.3,0,0,1,1,1,0,-1.8,2.1,4,0,Low,0
NP-CUST-02173,25,Female,Bagmati,Bhaktapur,Urban,Prepaid,1140,30,4,7.14,20.6,2,50,6,-77,3.57,7.9,0,0,0,0,0,0,-8.6,9.5,2,0,Low,0
NP-CUST-02174,23,Male,Koshi,Morang,Urban,Prepaid,150,161,7,17.13,32.6,3,300,8,-67,1.42,32.8,0,0,1,0,1,0,3.3,6.2,1,0,Medium,0
NP-CUST-02175,35,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,1530,169,3,1.87,30.4,6,150,5,-83,3.21,2.1,2,24,1,1,0,0,10.5,-13.3,1,0,Medium,0
NP-CUST-02176,31,Male,Bagmati,Kathmandu,Urban,Prepaid,1170,31,4,7.86,17.2,8,50,6,-80,3.38,36.8,1,20,1,0,0,0,20.0,-7.5,3,0,Low,0
NP-CUST-02177,23,Female,Bagmati,Lalitpur,Urban,Prepaid,150,70,5,16.46,19.6,2,50,4,-82,3.74,25.4,1,31,1,1,1,0,15.2,-0.7,2,0,Low,0
NP-CUST-02178,34,Female,Lumbini,Kapilvastu,Rural,Prepaid,180,75,4,4.52,24.9,21,200,3,-86,4.73,1.7,1,20,1,0,0,0,-4.0,-1.7,2,0,Medium,0
NP-CUST-02179,31,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,210,282,6,8.89,36.7,3,200,5,-67,0.17,6.9,0,0,1,1,1,0,-10.6,1.3,5,0,Medium,0
NP-CUST-02180,18,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,150,206,6,4.75,39.2,2,150,9,-62,0.1,9.9,0,0,1,1,0,0,-6.0,26.9,2,0,Medium,0
NP-CUST-02181,43,Female,Lumbini,Kapilvastu,Rural,Postpaid,120,254,2,6.43,24.7,0,0,0,-97,5.94,6.6,1,18,1,0,0,0,15.3,14.4,4,500,Postpaid,0
NP-CUST-02182,42,Female,Sudurpashchim,Kanchanpur,Urban,Prepaid,540,452,4,3.53,6.5,6,500,7,-50,0.1,34.7,0,0,1,1,0,0,1.0,-1.5,3,0,High,0
NP-CUST-02183,30,Male,Karnali,Humla,Rural,Prepaid,1680,119,5,2.12,34.5,3,150,4,-102,5.94,20.0,1,21,1,1,0,0,5.7,-26.0,3,0,Medium,0
NP-CUST-02184,36,Other,Koshi,Bhojpur,Rural,Prepaid,570,141,6,1.45,15.4,4,100,5,-78,3.15,5.4,0,0,1,1,0,0,-21.8,5.7,7,0,Low,1
NP-CUST-02185,29,Male,Bagmati,Kathmandu,Urban,Prepaid,420,95,7,12.75,18.4,3,150,7,-84,3.34,5.2,0,0,1,0,1,0,11.0,-0.1,1,0,Medium,0
NP-CUST-02186,18,Male,Koshi,Morang,Urban,Prepaid,90,139,5,4.62,23.0,1,100,11,-76,1.54,8.5,0,0,1,1,0,0,25.3,4.8,2,0,Low,0
NP-CUST-02187,54,Female,Lumbini,Rolpa,Rural,Prepaid,480,70,9,1.51,22.8,6,50,6,-81,3.77,5.2,3,14,1,1,0,0,-5.8,-3.2,6,0,Low,0
NP-CUST-02188,39,Male,Gandaki,Kaski,Urban,Prepaid,150,21,6,1.94,14.9,4,30,5,-56,0.1,14.7,0,0,1,0,1,0,2.2,5.6,0,0,Low,0
NP-CUST-02189,41,Female,Madhesh,Bara,Semi-Urban,Prepaid,60,128,8,2.29,31.9,3,100,4,-79,4.04,12.9,1,12,1,1,0,0,10.2,-14.7,4,0,Low,0
NP-CUST-02190,29,Male,Sudurpashchim,Darchula,Rural,Prepaid,480,179,2,1.16,14.3,6,200,8,-90,4.0,4.8,0,0,0,1,0,0,-33.8,1.1,9,0,Medium,0
NP-CUST-02191,43,Female,Koshi,Ilam,Semi-Urban,Postpaid,570,261,3,5.63,28.9,0,0,0,-99,6.15,4.1,5,42,1,0,0,0,-3.2,5.0,3,500,Postpaid,0
NP-CUST-02192,18,Female,Bagmati,Bhaktapur,Urban,Prepaid,2220,14,3,7.85,8.0,2,10,6,-60,0.26,13.3,0,0,1,1,0,0,14.8,-3.7,2,0,Low,0
NP-CUST-02193,30,Male,Lumbini,Rupandehi,Urban,Prepaid,540,126,7,20.68,20.9,4,100,11,-73,2.07,25.9,1,29,0,1,0,0,0.0,26.9,0,0,Low,0
NP-CUST-02194,39,Female,Koshi,Jhapa,Urban,Prepaid,420,273,1,3.5,23.3,1,200,7,-59,0.1,20.3,0,0,1,1,1,0,18.2,17.4,3,0,Medium,0
NP-CUST-02195,26,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,900,101,8,0.69,37.1,5,150,4,-78,1.56,12.9,0,0,1,0,0,0,-10.0,4.1,2,0,Medium,0
NP-CUST-02196,41,Male,Lumbini,Rupandehi,Urban,Prepaid,900,125,8,9.05,16.9,1,200,2,-67,1.61,6.5,0,0,1,0,0,0,6.2,-14.9,0,0,Medium,0
NP-CUST-02197,35,Male,Koshi,Ilam,Semi-Urban,Prepaid,630,230,6,3.34,23.1,3,200,1,-107,8.77,4.3,5,26,1,1,0,0,-31.9,14.3,11,0,Medium,1
NP-CUST-02198,34,Female,Bagmati,Bhaktapur,Urban,Prepaid,330,107,2,6.78,20.4,3,200,9,-87,3.07,31.5,0,0,1,0,0,0,-2.8,-7.5,3,0,Medium,0
NP-CUST-02199,25,Female,Madhesh,Parsa,Semi-Urban,Prepaid,120,25,5,1.73,22.9,3,30,3,-66,0.1,2.9,0,0,1,0,1,0,-26.1,-16.6,7,0,Low,1
NP-CUST-02200,36,Female,Gandaki,Manang,Rural,Prepaid,1260,180,7,0.64,23.8,7,150,6,-87,4.73,6.2,0,0,0,1,0,0,-5.1,17.1,5,0,Medium,0
NP-CUST-02201,51,Male,Koshi,Bhojpur,Rural,Prepaid,300,208,3,0.4,19.8,1,150,6,-75,2.97,1.0,0,0,1,1,0,0,-2.6,-4.4,4,0,Medium,0
NP-CUST-02202,34,Female,Sudurpashchim,Bajhang,Rural,Prepaid,330,40,4,3.81,28.0,7,50,2,-86,4.99,4.1,2,18,1,1,0,0,7.8,-10.0,3,0,Low,0
NP-CUST-02203,38,Female,Sudurpashchim,Doti,Rural,Prepaid,210,48,3,0.2,18.4,8,30,9,-87,4.71,2.6,0,0,1,1,0,0,12.1,-2.8,2,0,Low,0
NP-CUST-02204,39,Female,Madhesh,Bara,Semi-Urban,Prepaid,1380,58,3,2.42,14.9,9,50,3,-75,3.09,4.1,1,19,0,1,1,0,6.5,2.1,3,0,Low,0
NP-CUST-02205,21,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,210,101,4,14.42,42.4,2,150,7,-74,4.19,9.0,0,0,1,1,0,0,18.7,8.2,2,0,Medium,0
NP-CUST-02206,31,Male,Gandaki,Tanahun,Semi-Urban,Prepaid,150,38,9,2.24,13.7,5,100,4,-87,3.68,15.9,1,11,1,0,0,1,-3.1,23.0,2,0,Low,0
NP-CUST-02207,30,Female,Lumbini,Rupandehi,Urban,Prepaid,1920,45,6,5.0,26.1,5,50,1,-79,4.2,10.4,1,30,1,1,0,1,28.1,10.3,3,0,Low,0
NP-CUST-02208,18,Female,Bagmati,Bhaktapur,Urban,Prepaid,180,208,4,14.66,24.0,1,200,9,-60,1.84,3.3,0,0,1,1,0,0,-7.0,21.5,3,0,Medium,0
NP-CUST-02209,40,Male,Koshi,Jhapa,Urban,Postpaid,300,900,7,7.3,25.4,0,0,0,-54,0.1,15.0,0,0,1,1,1,1,3.3,-3.8,1,1500,Postpaid,0
NP-CUST-02210,23,Female,Koshi,Ilam,Semi-Urban,Prepaid,720,142,1,3.18,19.0,8,300,11,-90,4.59,4.0,1,34,1,0,0,0,-1.7,14.3,3,0,Medium,0
NP-CUST-02211,39,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,2370,82,7,0.78,25.0,8,50,2,-104,6.46,6.8,2,16,1,1,0,1,10.2,-8.8,10,0,Low,1
NP-CUST-02212,24,Female,Bagmati,Lalitpur,Urban,Prepaid,870,228,3,2.74,30.8,8,300,7,-59,0.1,12.0,0,0,1,1,0,0,-37.7,-10.9,9,0,Medium,1
NP-CUST-02213,52,Male,Karnali,Kalikot,Rural,Prepaid,780,8,7,0.37,0.0,3,10,3,-78,0.1,2.2,0,0,1,1,0,0,-6.6,-6.3,1,0,Low,0
NP-CUST-02214,29,Female,Bagmati,Lalitpur,Urban,Postpaid,780,900,4,33.51,17.3,0,0,0,-75,3.54,12.9,0,0,0,1,0,0,-23.3,12.0,5,3000,Postpaid,0
NP-CUST-02215,51,Male,Sudurpashchim,Kailali,Semi-Urban,Prepaid,300,107,4,9.42,17.1,2,300,3,-75,1.94,15.9,1,15,1,0,0,0,20.4,-10.2,1,0,Medium,0
NP-CUST-02216,30,Female,Koshi,Taplejung,Rural,Prepaid,420,217,7,2.0,23.8,3,500,4,-83,3.52,5.1,0,0,1,0,0,0,12.5,16.1,0,0,High,0
NP-CUST-02217,31,Male,Koshi,Ilam,Semi-Urban,Prepaid,150,17,3,1.58,14.9,10,10,5,-97,4.93,3.6,0,0,1,0,0,0,-13.7,4.0,5,0,Low,0
NP-CUST-02218,48,Male,Sudurpashchim,Darchula,Rural,Prepaid,1830,87,6,1.18,1.0,4,200,1,-102,6.56,1.1,0,0,1,0,0,0,-19.9,1.9,7,0,Medium,1
NP-CUST-02219,23,Male,Sudurpashchim,Bajhang,Rural,Prepaid,1080,550,2,1.32,14.0,13,500,4,-100,7.49,10.1,2,22,0,1,0,0,-4.1,-7.8,5,0,High,1
NP-CUST-02220,32,Male,Madhesh,Mahottari,Semi-Urban,Prepaid,1830,231,7,0.47,38.4,4,300,7,-96,5.12,4.8,3,21,1,1,0,0,-31.4,-30.9,8,0,Medium,1
NP-CUST-02221,37,Female,Madhesh,Saptari,Semi-Urban,Prepaid,420,440,9,0.96,34.2,1,500,9,-82,5.41,16.2,0,0,0,1,0,0,-12.5,6.5,5,0,High,0
NP-CUST-02222,36,Male,Bagmati,Sindhuli,Rural,Prepaid,660,194,3,1.4,20.9,3,150,5,-90,4.58,3.3,1,21,1,1,0,0,15.4,-20.6,3,0,Medium,0
NP-CUST-02223,32,Male,Bagmati,Lalitpur,Urban,Prepaid,150,43,5,12.67,16.4,2,30,7,-63,0.59,9.6,0,0,0,1,0,0,42.0,29.6,3,0,Low,0
NP-CUST-02224,31,Female,Madhesh,Saptari,Semi-Urban,Prepaid,60,112,5,0.82,15.7,12,300,6,-86,5.17,4.6,0,0,0,0,0,0,22.7,-13.1,1,0,Medium,0
NP-CUST-02225,40,Female,Sudurpashchim,Darchula,Rural,Postpaid,1470,667,7,5.89,10.9,0,0,0,-79,3.92,3.4,0,0,1,1,0,0,8.2,-4.9,3,1000,Postpaid,0
NP-CUST-02226,34,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,150,181,8,3.12,15.4,1,150,3,-82,4.42,1.2,2,25,1,1,0,0,-11.3,-1.5,4,0,Medium,1
NP-CUST-02227,42,Male,Lumbini,Banke,Urban,Postpaid,1140,728,6,3.15,13.1,0,0,0,-81,5.92,9.8,2,21,1,0,0,0,2.5,5.4,5,1000,Postpaid,0
NP-CUST-02228,36,Female,Koshi,Bhojpur,Rural,Prepaid,120,213,9,1.71,8.4,6,150,8,-92,5.99,12.6,2,18,1,1,0,0,6.8,-14.1,3,0,Medium,0
NP-CUST-02229,39,Male,Koshi,Morang,Urban,Prepaid,60,126,5,1.6,18.6,1,100,3,-57,0.1,45.0,0,0,1,1,0,0,-0.7,15.6,1,0,Low,0
NP-CUST-02230,43,Male,Gandaki,Kaski,Urban,Prepaid,840,176,4,5.17,9.9,24,150,4,-68,2.16,10.5,0,0,1,1,0,0,-7.2,-5.8,2,0,Medium,0
