age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
61,,Sudurpashchim,Kanchanpur,Postpaid,2700,610,5,6.6,8.68,27,1000,1,-78,0.65,50,0,0,0,4,0,0,0,0,25,0
53,,Bagmati,Chitwan,Prepaid,960,642,4,6.57,8.64,24,50,2,-76,0.47,50,0,0,0,4,1,0,0,0,20,0
29,,Bagmati,Bhaktapur,Prepaid,2190,878,3,5.33,7.01,18,200,4,-76,0.34,50,0,0,0,3,0,0,0,0,10,1
55,,Bagmati,Bhaktapur,Prepaid,2850,591,3,6.48,8.53,21,200,3,-78,0.68,50,0,0,1,4,0,0,0,0,15,0
38,,Gandaki,Tanahu,Postpaid,750,574,2,51.0,67.11,27,1000,1,-76,0.52,50,0,0,0,3,0,0,0,0,25,0
28,,Lumbini,Kapilvastu,Prepaid,2310,498,1,4.07,5.36,27,200,1,-76,0.6,50,0,0,1,4,0,0,0,0,25,0
52,,Bagmati,Lalitpur,Prepaid,3090,800,5,6.55,8.62,27,500,1,-72,0.12,50,0,0,1,1,0,0,0,0,25,0
36,,Bagmati,Kavre,Prepaid,3300,634,5,10.06,13.24,21,100,3,-72,0.16,50,0,0,1,0,0,0,0,0,15,0
71,,Koshi,Sunsari,Prepaid,930,441,6,6.74,8.87,27,50,1,-76,0.68,50,0,0,1,0,0,0,0,0,25,0
58,,Koshi,Sunsari,Prepaid,2430,709,3,3.41,4.49,18,500,4,-76,0.42,50,0,0,1,2,0,0,0,0,10,0
46,,Koshi,Jhapa,Postpaid,2880,639,1,1.57,2.07,27,1000,1,-74,0.31,50,0,0,0,2,0,0,0,0,25,0
65,,Karnali,Salyan,Prepaid,90,587,4,8.08,10.63,21,100,3,-74,0.34,50,0,0,1,4,0,0,0,0,15,0
22,,Bagmati,Bhaktapur,Prepaid,2250,543,9,4.46,5.87,24,50,2,-76,0.55,40,2,24,1,1,0,0,0,0,20,1
52,,Bagmati,Kathmandu,Prepaid,2670,758,2,8.46,11.13,24,500,2,-76,0.4,40,2,24,0,0,0,0,0,0,20,1
39,,Bagmati,Bhaktapur,Prepaid,960,646,7,11.85,15.59,21,200,3,-72,0.15,45,1,24,0,1,0,0,0,0,15,0
58,,Bagmati,Bhaktapur,Postpaid,3330,373,5,1.66,2.18,27,1000,1,-74,0.53,50,0,0,1,2,1,0,0,0,25,0
65,,Gandaki,Syangja,Prepaid,1890,774,4,4.37,5.75,24,200,2,-74,0.26,50,0,0,0,3,0,0,0,0,20,0
36,,Gandaki,Tanahu,Prepaid,3360,504,3,3.62,4.76,27,200,1,-78,0.79,50,0,0,0,0,0,0,0,0,25,0
51,,Bagmati,Kathmandu,Prepaid,1770,782,5,12.78,16.82,18,100,4,-72,0.13,50,0,0,0,3,1,0,0,0,10,0
52,,Gandaki,Syangja,Prepaid,60,509,7,1.41,1.86,27,200,1,-78,0.78,50,0,0,0,3,1,0,0,0,25,1
50,,Koshi,Morang,Prepaid,90,544,6,36.99,48.67,24,500,2,-74,0.37,50,0,0,0,3,0,0,0,0,20,0
20,,Gandaki,Kaski,Prepaid,2490,704,5,31.94,42.03,18,100,4,-72,0.14,50,0,0,0,0,0,0,0,0,10,0
47,,Bagmati,Chitwan,Prepaid,300,720,7,1.82,2.39,18,500,4,-74,0.28,45,1,24,0,0,0,0,0,0,10,1
20,,Lumbini,Banke,Prepaid,660,748,7,33.96,44.68,18,200,4,-76,0.4,50,0,0,0,0,1,0,0,0,10,0
37,,Gandaki,Kaski,Prepaid,720,652,7,17.39,22.88,18,100,4,-74,0.31,50,0,0,0,2,0,0,0,0,10,0
60,,Madhesh,Dhanusha,Prepaid,2280,696,2,7.94,10.45,24,500,2,-76,0.43,50,0,0,1,3,0,0,0,0,20,0
30,,Bagmati,Kavre,Postpaid,1140,688,2,5.69,7.49,27,1000,1,-70,0.0,50,0,0,0,3,0,0,0,0,25,1
46,,Bagmati,Kavre,Prepaid,810,495,8,2.25,2.96,27,50,1,-82,1.21,50,0,0,1,0,0,0,0,0,25,0
29,,Bagmati,Lalitpur,Prepaid,3000,711,5,1.56,2.05,27,50,1,-78,0.56,50,0,0,0,1,0,0,0,0,25,0
24,,Sudurpashchim,Kanchanpur,Prepaid,870,773,4,26.96,35.47,27,200,1,-74,0.26,50,0,0,0,4,0,0,0,0,25,0
63,,Bagmati,Lalitpur,Prepaid,2040,621,6,4.27,5.62,24,50,2,-72,0.16,50,0,0,1,3,0,0,0,0,20,0
32,,Bagmati,Lalitpur,Postpaid,2070,625,5,33.39,43.93,27,1000,1,-78,0.64,50,0,0,0,4,0,0,0,0,25,0
45,,Bagmati,Lalitpur,Prepaid,2760,645,2,5.87,7.72,21,200,3,-72,0.15,50,0,0,0,1,1,0,0,0,15,0
45,,Gandaki,Kaski,Prepaid,2310,705,4,15.99,21.04,18,200,4,-80,0.71,50,0,0,0,3,1,0,0,0,10,0
32,,Sudurpashchim,Kailali,Prepaid,1020,503,6,0.62,0.82,27,200,1,-72,0.2,50,0,0,1,1,0,0,0,0,25,0
64,,Bagmati,Bhaktapur,Prepaid,3300,701,8,4.0,5.26,21,50,3,-78,0.57,50,0,0,0,3,0,0,0,0,15,0
36,,Gandaki,Tanahu,Prepaid,1080,612,5,9.19,12.09,18,100,4,-76,0.49,50,0,0,0,2,0,0,0,0,10,0
23,,Lumbini,Kapilvastu,Prepaid,900,726,4,2.43,3.2,18,500,4,-72,0.14,50,0,0,0,0,0,1,0,0,10,0
36,,Karnali,Salyan,Postpaid,1740,565,6,1.01,1.33,27,1000,1,-76,0.53,50,0,0,1,4,0,0,0,0,25,0
68,,Bagmati,Chitwan,Prepaid,1860,840,5,4.93,6.49,18,500,4,-74,0.24,45,1,24,1,4,0,0,0,0,10,1
26,,Bagmati,Kathmandu,Prepaid,1890,743,5,0.88,1.16,24,500,2,-72,0.13,50,0,0,1,1,0,0,0,0,20,0
19,,Gandaki,Kaski,Prepaid,3360,705,2,3.07,4.04,27,500,1,-72,0.14,45,1,24,0,1,1,0,0,0,25,0
26,,Gandaki,Syangja,Prepaid,840,577,5,16.75,22.04,21,500,3,-80,0.87,50,0,0,1,0,0,0,0,0,15,0
31,,Bagmati,Kathmandu,Prepaid,3420,624,5,1.78,2.34,18,500,4,-76,0.48,50,0,0,0,0,0,0,0,0,10,0
28,,Bagmati,Chitwan,Prepaid,630,502,6,13.66,17.97,27,100,1,-74,0.4,40,2,24,0,3,0,0,0,0,25,0
33,,Bagmati,Chitwan,Prepaid,1140,583,5,17.08,22.47,24,50,2,-82,1.03,50,0,0,1,0,0,0,0,0,20,0
54,,Bagmati,Kavre,Prepaid,1740,722,0,19.76,26.0,27,50,1,-76,0.41,50,0,0,0,3,0,0,0,0,25,0
71,,Karnali,Surkhet,Prepaid,2010,667,2,4.58,6.03,27,200,1,-76,0.45,50,0,0,0,3,0,0,0,0,25,0
55,,Gandaki,Syangja,Postpaid,1260,628,7,7.93,10.43,27,1000,1,-76,0.48,40,2,24,0,4,1,0,0,0,25,0
60,,Gandaki,Kaski,Prepaid,2160,665,7,5.48,7.21,27,500,1,-74,0.3,50,0,0,0,0,0,0,0,0,25,0
34,,Bagmati,Kavre,Prepaid,1620,639,3,3.98,5.24,27,200,1,-76,0.47,50,0,0,0,4,1,0,0,0,25,0
35,,Bagmati,Kathmandu,Prepaid,2640,698,4,19.31,25.41,27,50,1,-72,0.14,50,0,0,0,3,0,0,0,0,25,0
54,,Sudurpashchim,Kailali,Prepaid,1980,534,6,35.63,46.88,18,200,4,-78,0.75,50,0,0,0,0,0,0,0,0,10,0
21,,Gandaki,Tanahu,Postpaid,840,566,3,14.85,19.54,27,1000,1,-74,0.35,50,0,0,0,0,0,0,0,0,25,0
47,,Madhesh,Bara,Prepaid,540,500,6,8.5,11.18,21,200,3,-72,0.2,50,0,0,0,1,1,0,0,0,15,0
43,,Lumbini,Kapilvastu,Prepaid,2340,731,5,2.7,3.55,24,200,2,-74,0.27,50,0,0,1,3,0,0,0,0,20,0
22,,Madhesh,Dhanusha,Prepaid,600,652,5,5.09,6.7,18,500,4,-74,0.31,50,0,0,0,2,0,0,0,0,10,0
46,,Lumbini,Rupandehi,Prepaid,3270,564,7,31.52,41.47,21,200,3,-74,0.35,50,0,0,0,2,0,0,0,0,15,1
26,,Bagmati,Chitwan,Prepaid,2490,589,2,4.62,6.08,24,200,2,-72,0.17,50,0,0,1,4,0,0,0,0,20,0
54,,Lumbini,Rupandehi,Prepaid,3090,497,1,8.28,10.89,18,200,4,-80,1.0,50,0,0,1,2,0,0,0,0,10,0
63,,Koshi,Morang,Prepaid,360,466,1,10.39,13.67,21,50,3,-72,0.21,50,0,0,0,4,1,0,0,0,15,0
34,,Bagmati,Chitwan,Prepaid,90,612,4,7.06,9.29,24,500,2,-70,0.0,50,0,0,1,4,0,0,0,0,20,1
24,,Bagmati,Kathmandu,Prepaid,2400,576,4,42.53,55.96,18,200,4,-80,0.87,50,0,0,0,2,0,0,0,0,10,0
61,,Bagmati,Chitwan,Prepaid,1530,644,3,0.28,0.37,24,500,2,-72,0.16,45,1,24,1,2,1,0,0,0,20,0
66,,Bagmati,Kavre,Postpaid,1860,549,4,17.11,22.51,27,1000,1,-70,0.0,50,0,0,1,1,0,0,0,0,25,0
50,,Bagmati,Chitwan,Prepaid,1230,727,3,0.94,1.24,18,50,4,-82,0.82,40,2,24,1,0,1,0,0,0,10,1
39,,Gandaki,Syangja,Prepaid,600,589,5,27.32,35.95,21,100,3,-82,1.02,50,0,0,0,2,0,0,0,0,15,0
42,,Lumbini,Banke,Prepaid,990,747,4,2.28,3.0,24,500,2,-72,0.13,50,0,0,0,0,0,0,0,0,20,0
57,,Bagmati,Lalitpur,Prepaid,3420,549,9,43.38,57.08,27,200,1,-74,0.36,50,0,0,1,4,0,0,0,0,25,0
56,,Gandaki,Tanahu,Prepaid,3360,719,9,13.41,17.64,27,50,1,-74,0.28,50,0,0,1,3,1,0,0,0,25,0
67,,Madhesh,Parsa,Prepaid,2310,567,5,7.13,9.38,18,200,4,-78,0.7,50,0,0,0,4,0,0,0,0,10,0
27,,Gandaki,Syangja,Prepaid,2070,580,3,21.12,27.79,24,500,2,-82,1.03,50,0,0,1,3,0,0,0,0,20,1
22,,Koshi,Morang,Prepaid,2310,517,2,2.98,3.92,21,100,3,-76,0.58,50,0,0,0,1,1,0,0,0,15,0
70,,Koshi,Jhapa,Prepaid,2820,539,6,1.78,2.34,18,50,4,-74,0.37,45,1,24,0,4,1,0,0,0,10,0
18,,Koshi,Sunsari,Prepaid,60,557,5,11.0,14.47,24,500,2,-78,0.72,50,0,0,0,3,0,0,0,0,20,0
70,,Gandaki,Tanahu,Postpaid,540,531,6,7.04,9.26,27,1000,1,-78,0.75,50,0,0,1,2,1,0,0,0,25,0
66,,Bagmati,Kavre,Postpaid,3240,693,4,2.79,3.67,27,1000,1,-82,0.86,50,0,0,0,4,0,0,0,0,25,1
35,,Sudurpashchim,Kailali,Prepaid,390,687,5,0.41,0.54,27,200,1,-78,0.58,50,0,0,1,4,0,0,0,0,25,0
45,,Bagmati,Chitwan,Prepaid,2730,665,3,5.23,6.88,27,100,1,-84,1.05,50,0,0,1,0,0,0,0,0,25,1
57,,Bagmati,Kathmandu,Prepaid,3420,771,6,9.25,12.17,24,50,2,-76,0.39,50,0,0,0,4,0,0,0,0,20,0
56,,Madhesh,Parsa,Prepaid,60,837,5,4.49,5.91,24,50,2,-72,0.12,50,0,0,0,3,0,0,0,0,20,0
44,,Lumbini,Kapilvastu,Postpaid,2190,706,4,1.21,1.59,27,1000,1,-74,0.28,50,0,0,1,2,0,0,0,0,25,0
24,,Bagmati,Chitwan,Prepaid,2130,599,3,3.95,5.2,27,200,1,-74,0.33,50,0,0,1,1,1,0,0,0,25,0
41,,Bagmati,Kavre,Prepaid,1650,677,1,3.39,4.46,27,100,1,-74,0.29,50,0,0,0,1,0,0,0,0,25,0
64,,Lumbini,Banke,Prepaid,3510,586,2,0.68,0.89,21,200,3,-80,0.85,50,0,0,1,2,0,0,0,0,15,0
68,,Gandaki,Syangja,Prepaid,3450,972,4,3.21,4.22,27,200,1,-86,0.82,50,0,0,1,4,0,0,0,0,25,0
71,,Koshi,Morang,Prepaid,1680,660,5,13.04,17.16,18,100,4,-72,0.15,50,0,0,0,2,0,0,0,0,10,0
19,,Bagmati,Kathmandu,Prepaid,360,678,5,14.52,19.11,18,500,4,-80,0.74,50,0,0,0,3,1,0,0,0,10,0
44,,Gandaki,Syangja,Prepaid,2040,608,3,8.76,11.53,24,50,2,-76,0.49,50,0,0,0,2,0,0,0,0,20,0
24,,Bagmati,Kathmandu,Prepaid,2370,483,3,15.22,20.03,21,50,3,-78,0.83,45,1,24,1,2,0,0,0,0,15,0
61,,Gandaki,Tanahu,Prepaid,3420,640,7,8.32,10.95,18,200,4,-74,0.31,45,1,24,1,1,0,0,0,0,10,0
55,,Bagmati,Kathmandu,Prepaid,270,651,4,2.65,3.49,24,500,2,-70,0.0,50,0,0,0,3,0,0,0,0,20,0
60,,Bagmati,Lalitpur,Prepaid,2460,730,3,5.7,7.5,24,500,2,-72,0.14,50,0,0,0,4,1,0,0,0,20,0
26,,Gandaki,Tanahu,Prepaid,1650,499,4,16.38,21.55,18,50,4,-74,0.4,50,0,0,0,2,0,0,0,0,10,0
58,,Bagmati,Kavre,Prepaid,2820,792,4,9.14,12.03,24,200,2,-78,0.5,50,0,0,0,4,1,0,0,0,20,0
65,,Madhesh,Bara,Prepaid,1140,458,4,24.48,32.21,21,200,3,-82,1.31,45,1,24,1,3,0,0,0,0,15,0
32,,Lumbini,Rupandehi,Prepaid,1800,436,6,0.4,0.53,24,500,2,-76,0.69,50,0,0,0,3,1,0,0,0,20,0
33,,Madhesh,Parsa,Prepaid,2490,594,5,18.15,23.88,24,100,2,-72,0.17,50,0,0,0,0,0,0,0,0,20,0
28,,Koshi,Jhapa,Prepaid,2130,894,3,3.64,4.79,21,200,3,-72,0.11,45,1,24,0,4,1,0,0,0,15,0
35,,Lumbini,Rupandehi,Prepaid,3030,542,9,5.86,7.71,27,200,1,-74,0.37,50,0,0,0,2,1,0,0,0,25,0
29,,Lumbini,Kapilvastu,Prepaid,1560,579,4,11.55,15.2,18,50,4,-76,0.52,40,2,24,1,3,1,0,0,0,10,0
57,,Bagmati,Bhaktapur,Prepaid,1620,611,3,24.61,32.38,24,200,2,-74,0.33,50,0,0,0,3,0,0,0,0,20,0
68,,Bagmati,Bhaktapur,Prepaid,1890,567,2,4.39,5.78,27,50,1,-74,0.35,50,0,0,1,2,1,0,0,0,25,0
41,,Bagmati,Lalitpur,Postpaid,510,635,3,13.09,17.22,27,1000,1,-74,0.31,50,0,0,0,0,0,0,0,0,25,1
28,,Gandaki,Kaski,Postpaid,2010,572,9,5.93,7.8,27,1000,1,-72,0.17,50,0,0,0,3,0,0,0,0,25,0
26,,Koshi,Morang,Prepaid,2700,567,4,3.41,4.49,27,500,1,-80,0.88,50,0,0,0,4,0,0,0,0,25,1
52,,Bagmati,Kavre,Prepaid,2400,924,3,21.82,28.71,21,50,3,-74,0.22,40,2,24,1,1,0,0,0,0,15,1
50,,Gandaki,Syangja,Prepaid,3360,825,2,8.38,11.03,18,200,4,-76,0.36,50,0,0,0,0,0,0,0,0,10,0
69,,Bagmati,Kathmandu,Prepaid,1950,618,6,15.69,20.64,24,200,2,-80,0.81,50,0,0,0,3,0,0,0,0,20,0
47,,Madhesh,Bara,Postpaid,1140,728,5,2.16,2.84,27,1000,1,-74,0.27,45,1,24,0,4,1,0,0,0,25,0
48,,Gandaki,Kaski,Prepaid,2250,576,6,9.46,12.45,21,200,3,-74,0.35,50,0,0,1,3,0,0,0,0,15,1
31,,Karnali,Surkhet,Prepaid,1890,662,3,6.01,7.91,27,200,1,-74,0.3,50,0,0,0,0,1,0,0,0,25,0
55,,Karnali,Salyan,Postpaid,2400,707,4,7.86,10.34,27,1000,1,-74,0.28,50,0,0,1,2,0,0,0,0,25,0
46,,Bagmati,Kathmandu,Postpaid,3390,730,0,14.06,18.5,27,1000,1,-74,0.27,45,1,24,1,2,0,0,0,0,25,0
27,,Gandaki,Syangja,Prepaid,2250,578,3,10.98,14.45,21,200,3,-72,0.17,50,0,0,0,0,0,0,0,0,15,0
29,,Sudurpashchim,Kailali,Postpaid,2370,681,5,20.55,27.04,27,1000,1,-80,0.73,50,0,0,0,0,0,0,0,0,25,0
52,,Madhesh,Dhanusha,Prepaid,630,549,3,6.6,8.68,18,100,4,-76,0.55,50,0,0,0,1,1,0,0,0,10,0
65,,Bagmati,Bhaktapur,Postpaid,3030,633,5,5.95,7.83,27,1000,1,-76,0.47,50,0,0,0,4,1,0,0,0,25,0
20,,Bagmati,Kathmandu,Prepaid,1140,679,6,36.0,47.37,27,200,1,-74,0.29,50,0,0,1,2,0,0,0,0,25,0
49,,Karnali,Salyan,Prepaid,2550,636,2,0.3,0.39,18,100,4,-78,0.63,50,0,0,0,4,0,0,0,0,10,0
71,,Bagmati,Kavre,Prepaid,2340,503,6,8.37,11.01,27,200,1,-78,0.79,50,0,0,0,0,0,0,0,0,25,0
24,,Koshi,Jhapa,Prepaid,3360,708,4,9.25,12.17,18,50,4,-76,0.42,50,0,0,1,1,0,0,0,0,10,0
42,,Bagmati,Lalitpur,Prepaid,2400,593,1,7.25,9.54,27,500,1,-76,0.51,50,0,0,1,1,1,0,0,0,25,0
36,,Madhesh,Bara,Prepaid,1950,636,2,24.14,31.76,27,200,1,-78,0.63,50,0,0,1,3,0,0,0,0,25,0
31,,Madhesh,Dhanusha,Prepaid,600,801,7,15.79,20.78,21,50,3,-76,0.37,50,0,0,1,0,0,0,0,0,15,0
38,,Bagmati,Lalitpur,Prepaid,1080,553,6,14.01,18.43,21,500,3,-78,0.72,50,0,0,0,3,0,0,0,0,15,0
56,,Bagmati,Kavre,Postpaid,3000,727,2,0.27,0.36,27,1000,1,-74,0.27,50,0,0,1,3,1,0,0,0,25,0
25,,Bagmati,Lalitpur,Prepaid,1110,611,4,10.75,14.14,18,50,4,-72,0.16,50,0,0,0,0,0,0,0,0,10,0
48,,Madhesh,Dhanusha,Prepaid,750,581,9,6.42,8.45,21,100,3,-78,0.69,50,0,0,1,1,1,0,0,0,15,0
64,,Bagmati,Chitwan,Postpaid,2280,561,4,1.97,2.59,27,1000,1,-78,0.71,50,0,0,0,2,0,0,0,0,25,1
40,,Koshi,Sunsari,Prepaid,3510,521,5,11.35,14.93,24,100,2,-76,0.57,50,0,0,0,3,0,0,0,0,20,0
43,,Bagmati,Chitwan,Postpaid,2760,679,1,2.9,3.82,27,1000,1,-80,0.74,50,0,0,1,1,0,0,0,0,25,0
43,,Bagmati,Bhaktapur,Prepaid,3570,709,5,6.51,8.57,21,500,3,-78,0.56,50,0,0,0,1,0,0,0,0,15,0
40,,Bagmati,Lalitpur,Prepaid,900,800,6,8.25,10.86,24,200,2,-80,0.62,50,0,0,0,3,0,0,0,0,20,1
42,,Bagmati,Kathmandu,Prepaid,2190,703,3,18.24,24.0,27,100,1,-80,0.71,50,0,0,1,4,0,0,0,0,25,0
70,,Koshi,Morang,Prepaid,600,666,4,15.23,20.04,27,50,1,-80,0.75,50,0,0,0,0,0,0,0,0,25,1
33,,Bagmati,Lalitpur,Prepaid,660,644,4,3.66,4.82,24,500,2,-74,0.31,50,0,0,0,3,0,0,0,0,20,1
40,,Bagmati,Lalitpur,Prepaid,480,626,5,12.78,16.82,27,50,1,-74,0.32,50,0,0,1,4,0,0,0,0,25,0
71,,Lumbini,Kapilvastu,Postpaid,1710,719,1,1.33,1.75,27,1000,1,-78,0.56,45,1,24,0,3,1,0,0,0,25,0
48,,Bagmati,Bhaktapur,Prepaid,2070,701,6,10.07,13.25,18,200,4,-72,0.14,50,0,0,0,1,0,0,0,0,10,0
51,,Sudurpashchim,Kanchanpur,Prepaid,1350,674,4,2.08,2.74,27,500,1,-76,0.44,50,0,0,0,3,0,0,0,0,25,0
45,,Bagmati,Chitwan,Prepaid,540,882,4,6.04,7.95,21,500,3,-76,0.34,50,0,0,1,1,1,0,0,0,15,1
52,,Lumbini,Banke,Prepaid,180,540,8,0.2,0.26,24,200,2,-74,0.37,50,0,0,1,4,0,0,0,0,20,0
66,,Koshi,Jhapa,Prepaid,3030,613,2,7.6,10.0,24,50,2,-82,0.98,50,0,0,1,3,0,0,0,0,20,1
71,,Madhesh,Dhanusha,Postpaid,1050,583,2,10.19,13.41,27,1000,1,-78,0.68,50,0,0,1,2,1,0,0,0,25,1
37,,Bagmati,Kathmandu,Prepaid,2670,791,0,0.71,0.93,24,50,2,-78,0.51,50,0,0,0,2,0,0,0,0,20,0
50,,Bagmati,Bhaktapur,Postpaid,2850,717,11,18.39,24.2,27,1000,1,-74,0.28,50,0,0,1,3,0,0,0,0,25,0
71,,Koshi,Morang,Prepaid,1020,421,4,10.15,13.36,24,500,2,-74,0.47,50,0,0,0,2,1,0,0,0,20,0
32,,Gandaki,Syangja,Prepaid,2640,505,6,10.88,14.32,21,50,3,-74,0.4,50,0,0,1,2,0,0,0,0,15,0
46,,Madhesh,Parsa,Prepaid,840,561,5,3.26,4.29,24,50,2,-72,0.18,50,0,0,0,2,0,0,0,0,20,0
56,,Gandaki,Kaski,Postpaid,630,762,5,6.01,7.91,27,1000,1,-82,0.79,50,0,0,1,0,1,0,0,0,25,1
51,,Gandaki,Tanahu,Prepaid,1770,605,3,40.98,53.92,21,200,3,-76,0.5,50,0,0,1,0,0,0,0,0,15,0
20,,Bagmati,Kavre,Prepaid,2190,931,5,10.93,14.38,18,500,4,-74,0.21,50,0,0,0,2,0,0,0,0,10,0
48,,Gandaki,Syangja,Prepaid,3030,478,1,1.91,2.51,24,200,2,-76,0.63,50,0,0,0,4,0,0,0,0,20,0
38,,Bagmati,Bhaktapur,Prepaid,3030,873,5,1.86,2.45,24,200,2,-74,0.23,50,0,0,0,2,1,0,0,0,20,0
26,,Bagmati,Kavre,Prepaid,2460,745,4,17.43,22.93,24,100,2,-74,0.27,50,0,0,1,2,1,0,0,0,20,0
23,,Bagmati,Kathmandu,Prepaid,270,763,5,10.85,14.28,18,200,4,-74,0.26,45,1,24,0,0,0,0,0,0,10,0
41,,Bagmati,Bhaktapur,Prepaid,1200,550,5,3.22,4.24,21,100,3,-76,0.54,50,0,0,0,3,0,0,0,0,15,0
25,,Bagmati,Chitwan,Prepaid,3030,753,4,21.72,28.58,24,200,2,-74,0.27,50,0,0,0,3,0,0,0,0,20,0
28,,Madhesh,Bara,Prepaid,2610,600,8,32.89,43.28,18,100,4,-78,0.67,45,1,24,0,3,0,0,0,0,10,0
23,,Bagmati,Bhaktapur,Prepaid,120,593,3,5.72,7.53,18,100,4,-80,0.84,50,0,0,1,4,1,0,0,0,10,1
61,,Lumbini,Banke,Prepaid,2070,650,5,3.59,4.72,24,50,2,-78,0.61,50,0,0,1,1,1,0,0,0,20,0
34,,Lumbini,Kapilvastu,Postpaid,2670,543,5,0.92,1.21,27,1000,1,-74,0.37,50,0,0,1,0,0,0,0,0,25,0
23,,Karnali,Surkhet,Prepaid,510,726,6,17.04,22.42,21,200,3,-76,0.41,50,0,0,0,0,1,0,0,0,15,0
42,,Bagmati,Kavre,Prepaid,2430,793,3,22.53,29.64,18,100,4,-74,0.25,50,0,0,0,4,0,0,0,0,10,0
71,,Bagmati,Bhaktapur,Prepaid,1560,502,8,5.51,7.25,24,200,2,-76,0.6,40,2,24,0,1,1,0,0,0,20,0
34,,Bagmati,Chitwan,Prepaid,2550,574,2,15.62,20.55,18,50,4,-74,0.35,50,0,0,1,0,0,0,0,0,10,1
20,,Sudurpashchim,Kailali,Prepaid,690,778,4,14.38,18.92,18,100,4,-76,0.39,50,0,0,0,3,1,0,0,0,10,0
54,,Lumbini,Kapilvastu,Prepaid,3420,727,11,11.65,15.33,27,500,1,-76,0.41,45,1,24,0,2,0,0,0,0,25,0
49,,Lumbini,Rupandehi,Prepaid,1650,704,3,10.0,13.16,27,50,1,-74,0.28,50,0,0,0,3,0,0,0,0,25,0
31,,Madhesh,Parsa,Prepaid,3060,680,1,0.15,0.2,18,100,4,-78,0.59,50,0,0,1,0,0,0,0,0,10,0
71,,Koshi,Morang,Prepaid,3240,602,4,25.08,33.0,24,100,2,-76,0.5,45,1,24,0,3,0,0,0,0,20,0
34,,Sudurpashchim,Kailali,Prepaid,420,493,5,6.44,8.47,27,500,1,-72,0.2,45,1,24,0,3,0,0,0,0,25,0
50,,Bagmati,Kathmandu,Prepaid,300,645,6,11.29,14.86,24,200,2,-76,0.46,50,0,0,0,4,0,0,0,0,20,0
43,,Gandaki,Syangja,Prepaid,3510,617,5,4.7,6.18,21,100,3,-74,0.32,50,0,0,1,2,1,0,0,0,15,0
56,,Bagmati,Bhaktapur,Prepaid,2190,463,1,8.86,11.66,27,50,1,-74,0.43,50,0,0,1,0,0,0,0,0,25,0
44,,Lumbini,Kapilvastu,Prepaid,3390,611,3,6.14,8.08,18,200,4,-78,0.65,50,0,0,1,1,0,0,0,0,10,0
45,,Lumbini,Kapilvastu,Prepaid,480,741,4,6.45,8.49,18,50,4,-74,0.27,50,0,0,1,1,0,0,0,0,10,0
26,,Bagmati,Kathmandu,Prepaid,2100,445,1,1.33,1.75,24,500,2,-72,0.22,50,0,0,0,3,0,0,0,0,20,0
33,,Bagmati,Lalitpur,Prepaid,570,602,2,0.91,1.2,18,200,4,-78,0.66,40,2,24,0,3,0,0,0,0,10,0
61,,Madhesh,Parsa,Prepaid,2730,719,1,61.37,80.75,27,500,1,-72,0.14,50,0,0,0,4,1,0,0,0,25,0
37,,Madhesh,Dhanusha,Postpaid,2850,587,1,1.66,2.18,27,1000,1,-80,0.85,50,0,0,0,0,1,0,0,0,25,0
66,,Lumbini,Rupandehi,Prepaid,150,671,4,0.32,0.42,21,200,3,-70,0.0,50,0,0,0,3,1,0,0,0,15,0
45,,Koshi,Sunsari,Prepaid,2280,728,4,3.34,4.39,24,500,2,-76,0.41,50,0,0,0,4,0,0,0,0,20,1
33,,Gandaki,Kaski,Prepaid,870,595,3,0.45,0.59,18,50,4,-70,0.0,45,1,24,0,2,1,0,0,0,10,0
57,,Lumbini,Banke,Prepaid,1470,966,6,5.26,6.92,21,200,3,-76,0.31,50,0,0,1,4,0,0,0,0,15,0
50,,Lumbini,Banke,Prepaid,2010,637,4,7.62,10.03,24,500,2,-70,0.0,45,1,24,1,4,0,0,0,0,20,0
54,,Karnali,Surkhet,Prepaid,3180,759,3,16.23,21.36,18,500,4,-70,0.0,50,0,0,1,0,0,0,0,0,10,0
64,,Bagmati,Lalitpur,Postpaid,2250,824,4,10.05,13.22,27,1000,1,-72,0.12,50,0,0,1,2,0,0,0,0,25,0
61,,Gandaki,Tanahu,Prepaid,1530,644,2,11.86,15.61,24,50,2,-74,0.31,50,0,0,1,4,0,0,0,0,20,0
30,,Koshi,Jhapa,Prepaid,3060,629,2,1.41,1.86,24,100,2,-78,0.63,50,0,0,0,4,0,0,0,0,20,0
55,,Bagmati,Bhaktapur,Prepaid,540,563,3,0.29,0.38,21,100,3,-70,0.0,50,0,0,1,1,0,0,0,0,15,0
24,,Bagmati,Chitwan,Prepaid,2550,544,3,3.8,5.0,21,200,3,-72,0.18,50,0,0,0,4,0,0,0,0,15,0
48,,Karnali,Surkhet,Prepaid,2820,704,4,7.05,9.28,24,500,2,-76,0.43,50,0,0,0,0,0,0,0,0,20,0
